"","Data","Fechamento"
"1929","12/12/2013",87.369
"1930","11/12/2013",86.978
"1931","10/12/2013",88.89
"1932","09/12/2013",88.995
"1933","06/12/2013",88.925
"1934","05/12/2013",88.143
"1935","04/12/2013",87.708
"1936","03/12/2013",87.621
"1937","02/12/2013",88.855
"1938","29/11/2013",91.185
"1939","28/11/2013",90.403
"1940","27/11/2013",89.968
"1941","26/11/2013",89.707
"1942","25/11/2013",91.176
"1943","22/11/2013",91.794
"1944","21/11/2013",91.481
"1945","19/11/2013",92.228
"1946","18/11/2013",94.506
"1947","14/11/2013",93.454
"1948","13/11/2013",91.272
"1949","12/11/2013",90.038
"1950","11/11/2013",91.794
"1951","08/11/2013",90.924
"1952","07/11/2013",91.88
"1953","06/11/2013",92.976
"1954","05/11/2013",93.819
"1955","04/11/2013",95.175
"1956","01/11/2013",94.132
"1957","31/10/2013",94.662
"1958","30/10/2013",94.401
"1959","29/10/2013",94.001
"1960","28/10/2013",95.271
"1961","25/10/2013",92.924
"1962","24/10/2013",93.636
"1963","23/10/2013",94.958
"1964","22/10/2013",97.183
"1965","21/10/2013",95.705
"1966","18/10/2013",94.401
"1967","17/10/2013",95.062
"1968","16/10/2013",94.679
"1969","15/10/2013",94.158
"1970","14/10/2013",93.171
"1971","11/10/2013",90.983
"1972","10/10/2013",90.648
"1973","09/10/2013",90.082
"1974","08/10/2013",88.915
"1975","07/10/2013",89.052
"1976","04/10/2013",90.271
"1977","03/10/2013",89.19
"1978","02/10/2013",90.7
"1979","01/10/2013",90.666
"1980","30/09/2013",89.095
"1981","27/09/2013",91.446
"1982","26/09/2013",92.159
"1983","25/09/2013",92.931
"1984","24/09/2013",93.154
"1985","23/09/2013",93.154
"1986","20/09/2013",92.03
"1987","19/09/2013",93.961
"1988","18/09/2013",94.75
"1989","17/09/2013",92.038
"1990","16/09/2013",90.768
"1991","13/09/2013",91.206
"1992","12/09/2013",90.168
"1993","11/09/2013",90.683
"1994","10/09/2013",91.318
"1995","09/09/2013",91.386
"1996","06/09/2013",90.271
"1997","05/09/2013",88.555
"1998","04/09/2013",87.757
"1999","03/09/2013",87.431
"2000","02/09/2013",86.881
"2001","30/08/2013",86.066
"2002","29/08/2013",84.753
"2003","28/08/2013",84.865
"2004","27/08/2013",84.951
"2005","26/08/2013",87.319
"2006","23/08/2013",88.846
"2007","22/08/2013",87.439
"2008","21/08/2013",85.345
"2009","20/08/2013",86.409
"2010","19/08/2013",87.697
"2011","16/08/2013",87.774
"2012","15/08/2013",86.495
"2013","14/08/2013",85.723
"2014","13/08/2013",85.903
"2015","12/08/2013",85.708
"2016","09/08/2013",84.759
"2017","08/08/2013",83.099
"2018","07/08/2013",80.253
"2019","06/08/2013",79.88
"2020","05/08/2013",81.964
"2021","02/08/2013",81.93
"2022","01/08/2013",83.277
"2023","31/07/2013",81.557
"2024","30/07/2013",82.226
"2025","29/07/2013",83.319
"2026","26/07/2013",83.675
"2027","25/07/2013",83.226
"2028","24/07/2013",82.04
"2029","23/07/2013",82.828
"2030","22/07/2013",82.523
"2031","19/07/2013",80.481
"2032","18/07/2013",80.464
"2033","17/07/2013",80.312
"2034","16/07/2013",79.397
"2035","15/07/2013",78.999
"2036","12/07/2013",76.533
"2037","11/07/2013",79.126
"2038","10/07/2013",77.398
"2039","08/07/2013",75.907
"2040","05/07/2013",76.491
"2041","04/07/2013",77.296
"2042","03/07/2013",75.881
"2043","02/07/2013",75.398
"2044","01/07/2013",80.058
"2045","28/06/2013",79.753
"2046","27/06/2013",80.82
"2047","26/06/2013",79.973
"2048","25/06/2013",79.38
"2049","24/06/2013",78.092
"2050","21/06/2013",79.973
"2051","20/06/2013",81.904
"2052","19/06/2013",81.176
"2053","18/06/2013",83.709
"2054","17/06/2013",83.412
"2055","14/06/2013",83.641
"2056","13/06/2013",85.962
"2057","12/06/2013",83.768
"2058","11/06/2013",84.522
"2059","10/06/2013",87.419
"2060","07/06/2013",87.947
"2061","06/06/2013",90.061
"2062","05/06/2013",90.146
"2063","04/06/2013",92.191
"2064","03/06/2013",91.705
"2065","31/05/2013",91.083
"2066","29/05/2013",92.855
"2067","28/05/2013",95.343
"2068","27/05/2013",96.204
"2069","24/05/2013",96.323
"2070","23/05/2013",96.263
"2071","22/05/2013",96.493
"2072","21/05/2013",95.854
"2073","20/05/2013",94.84
"2074","17/05/2013",93.98
"2075","16/05/2013",93.298
"2076","15/05/2013",93.162
"2077","14/05/2013",93.102
"2078","13/05/2013",92.736
"2079","10/05/2013",93.614
"2080","09/05/2013",94.406
"2081","08/05/2013",94.951
"2082","07/05/2013",96.025
"2083","06/05/2013",94.235
"2084","03/05/2013",94.696
"2085","02/05/2013",94.423
"2086","30/04/2013",95.514
"2087","29/04/2013",93.707
"2088","26/04/2013",92.233
"2089","25/04/2013",93.946
"2090","24/04/2013",93.656
"2091","23/04/2013",94.022
"2092","22/04/2013",92.906
"2093","19/04/2013",91.986
"2094","18/04/2013",90.93
"2095","17/04/2013",90.725
"2096","16/04/2013",92.157
"2097","15/04/2013",90.601
"2098","12/04/2013",93.593
"2099","11/04/2013",94.499
"2100","10/04/2013",96.123
"2101","09/04/2013",95.388
"2102","08/04/2013",94.063
"2103","05/04/2013",94.345
"2104","04/04/2013",93.524
"2105","03/04/2013",95.08
"2106","02/04/2013",93.875
"2107","01/04/2013",95.576
"2108","28/03/2013",96.089
"2109","27/03/2013",95.995
"2110","26/03/2013",95.439
"2111","25/03/2013",93.61
"2112","22/03/2013",94.696
"2113","21/03/2013",95.405
"2114","20/03/2013",96.003
"2115","19/03/2013",96.457
"2116","18/03/2013",97.602
"2117","15/03/2013",97.371
"2118","14/03/2013",98.098
"2119","13/03/2013",98.363
"2120","12/03/2013",99.893
"2121","11/03/2013",100.68
"2122","08/03/2013",100.526
"2123","07/03/2013",101.047
"2124","06/03/2013",99.338
"2125","05/03/2013",96.003
"2126","04/03/2013",96.773
"2127","01/03/2013",97.884
"2128","28/02/2013",98.141
"2129","27/02/2013",98.312
"2130","26/02/2013",98.149
"2131","25/02/2013",96.773
"2132","22/02/2013",97.286
"2133","21/02/2013",96.363
"2134","20/02/2013",96.337
"2135","19/02/2013",98.543
"2136","18/02/2013",99.132
"2137","15/02/2013",99.679
"2138","14/02/2013",100.192
"2139","13/02/2013",100.876
"2140","08/02/2013",100.774
"2141","07/02/2013",100.464
"2142","06/02/2013",101.601
"2143","05/02/2013",102.187
"2144","04/02/2013",102.687
"2145","01/02/2013",104.039
"2146","31/01/2013",103.29
"2147","30/01/2013",102.187
"2148","29/01/2013",104.168
"2149","28/01/2013",103.29
"2150","24/01/2013",105.383
"2151","23/01/2013",107.219
"2152","22/01/2013",106.564
"2153","21/01/2013",106.926
"2154","18/01/2013",106.977
"2155","17/01/2013",107.71
"2156","16/01/2013",106.667
"2157","15/01/2013",106.805
"2158","14/01/2013",107.081
"2159","11/01/2013",106.659
"2160","10/01/2013",107.003
"2161","09/01/2013",106.323
"2162","08/01/2013",105.633
"2163","07/01/2013",107.167
"2164","04/01/2013",108.218
"2165","03/01/2013",109.769
"2166","02/01/2013",108.666
"2167","28/12/2012",105.495
"2168","27/12/2012",105.108
"2169","26/12/2012",105.806
"2170","21/12/2012",105.806
"2171","20/12/2012",106.581
"2172","19/12/2012",105.986
"2173","18/12/2012",105.245
"2174","17/12/2012",103.479
"2175","14/12/2012",103.6
"2176","13/12/2012",103.083
"2177","12/12/2012",103.186
"2178","11/12/2012",103.272
"2179","10/12/2012",102.786
"2180","07/12/2012",101.778
"2181","06/12/2012",100.406
"2182","05/12/2012",100.059
"2183","04/12/2012",99.92
"2184","03/12/2012",101.275
"2185","30/11/2012",100.128
"2186","29/11/2012",100.58
"2187","28/11/2012",97.983
"2188","27/11/2012",97.279
"2189","26/11/2012",98.582
"2190","23/11/2012",99.807
"2191","22/11/2012",98.547
"2192","21/11/2012",97.87
"2193","19/11/2012",98.2
"2194","16/11/2012",96.107
"2195","14/11/2012",97.349
"2196","13/11/2012",100.12
"2197","12/11/2012",99.225
"2198","09/11/2012",99.963
"2199","08/11/2012",100.05
"2200","07/11/2012",102.143
"2201","06/11/2012",103.846
"2202","05/11/2012",101.709
"2203","01/11/2012",102.195
"2204","31/10/2012",99.538
"2205","30/10/2012",101.084
"2206","29/10/2012",100.198
"2207","26/10/2012",100.059
"2208","25/10/2012",100.927
"2209","24/10/2012",99.381
"2210","23/10/2012",100.754
"2211","22/10/2012",103.411
"2212","19/10/2012",102.873
"2213","18/10/2012",104.818
"2214","17/10/2012",105.496
"2215","16/10/2012",104.792
"2216","15/10/2012",104.617
"2217","11/10/2012",104.004
"2218","10/10/2012",102.453
"2219","09/10/2012",103.653
"2220","08/10/2012",104.091
"2221","05/10/2012",103.04
"2222","04/10/2012",102.374
"2223","03/10/2012",102.838
"2224","02/10/2012",104.144
"2225","01/10/2012",104.591
"2226","28/09/2012",103.995
"2227","27/09/2012",106.019
"2228","26/09/2012",106.51
"2229","25/09/2012",106.291
"2230","24/09/2012",108.929
"2231","21/09/2012",108.21
"2232","20/09/2012",108.753
"2233","19/09/2012",108.622
"2234","18/09/2012",108.981
"2235","17/09/2012",109.174
"2236","14/09/2012",109.507
"2237","13/09/2012",109.507
"2238","12/09/2012",106.028
"2239","11/09/2012",104.898
"2240","10/09/2012",102.847
"2241","06/09/2012",102.97
"2242","05/09/2012",100.218
"2243","04/09/2012",99.201
"2244","03/09/2012",100.849
"2245","31/08/2012",100.884
"2246","30/08/2012",100.989
"2247","29/08/2012",101.191
"2248","28/08/2012",103.425
"2249","27/08/2012",102.935
"2250","24/08/2012",103.092
"2251","23/08/2012",103.811
"2252","22/08/2012",105.318
"2253","21/08/2012",104.635
"2254","20/08/2012",105.09
"2255","17/08/2012",104.933
"2256","16/08/2012",105.318
"2257","15/08/2012",102.724
"2258","14/08/2012",102.917
"2259","13/08/2012",104.769
"2260","10/08/2012",105.035
"2261","09/08/2012",104.229
"2262","08/08/2012",104.317
"2263","07/08/2012",102.412
"2264","06/08/2012",103.52
"2265","03/08/2012",102.048
"2266","02/08/2012",98.397
"2267","01/08/2012",100.506
"2268","31/07/2012",99.354
"2269","30/07/2012",102.261
"2270","27/07/2012",101.286
"2271","26/07/2012",96.252
"2272","25/07/2012",93.762
"2273","24/07/2012",93.77
"2274","23/07/2012",94.568
"2275","20/07/2012",96.013
"2276","19/07/2012",98.822
"2277","18/07/2012",97.032
"2278","17/07/2012",96.039
"2279","16/07/2012",95.401
"2280","13/07/2012",96.97
"2281","12/07/2012",95.011
"2282","11/07/2012",95.224
"2283","10/07/2012",95.384
"2284","06/07/2012",99.035
"2285","05/07/2012",100.852
"2286","04/07/2012",99.992
"2287","03/07/2012",100.028
"2288","02/07/2012",97.528
"2289","29/06/2012",96.961
"2290","28/06/2012",94.09
"2291","27/06/2012",94.976
"2292","26/06/2012",96.146
"2293","25/06/2012",96.039
"2294","22/06/2012",98.911
"2295","21/06/2012",99.088
"2296","20/06/2012",102.27
"2297","19/06/2012",102.368
"2298","18/06/2012",100.781
"2299","15/06/2012",100.329
"2300","14/06/2012",99.283
"2301","13/06/2012",99.265
"2302","12/06/2012",98.459
"2303","11/06/2012",96.937
"2304","08/06/2012",97.501
"2305","06/06/2012",96.865
"2306","05/06/2012",93.929
"2307","04/06/2012",95.46
"2308","01/06/2012",95.531
"2309","31/05/2012",97.322
"2310","30/05/2012",96.695
"2311","29/05/2012",97.967
"2312","28/05/2012",99.292
"2313","25/05/2012",97.949
"2314","24/05/2012",97.385
"2315","23/05/2012",98.307
"2316","22/05/2012",99.13
"2317","21/05/2012",101.512
"2318","18/05/2012",97.859
"2319","17/05/2012",97.411
"2320","16/05/2012",100.393
"2321","15/05/2012",101.476
"2322","14/05/2012",103.106
"2323","11/05/2012",107.26
"2324","10/05/2012",107.708
"2325","09/05/2012",107.547
"2326","08/05/2012",108.648
"2327","07/05/2012",110.277
"2328","04/05/2012",109.418
"2329","03/05/2012",112.104
"2330","02/05/2012",112.721
"2331","30/04/2012",111.199
"2332","27/04/2012",111.549
"2333","26/04/2012",112.22
"2334","25/04/2012",111.925
"2335","24/04/2012",112.256
"2336","23/04/2012",111.298
"2337","20/04/2012",113.259
"2338","19/04/2012",113.438
"2339","18/04/2012",113.975
"2340","17/04/2012",113.438
"2341","16/04/2012",112.35
"2342","13/04/2012",112.758
"2343","12/04/2012",114.272
"2344","11/04/2012",111.098
"2345","10/04/2012",112.032
"2346","09/04/2012",113.864
"2347","05/04/2012",115.578
"2348","04/04/2012",115.378
"2349","03/04/2012",117.246
"2350","02/04/2012",118.606
"2351","30/03/2012",117.4
"2352","29/03/2012",117.79
"2353","28/03/2012",118.597
"2354","27/03/2012",119.885
"2355","26/03/2012",121.698
"2356","23/03/2012",119.957
"2357","22/03/2012",120.148
"2358","21/03/2012",121.844
"2359","20/03/2012",122.723
"2360","19/03/2012",123.766
"2361","16/03/2012",123.394
"2362","15/03/2012",123.739
"2363","14/03/2012",124.392
"2364","13/03/2012",125.317
"2365","12/03/2012",121.236
"2366","09/03/2012",121.961
"2367","08/03/2012",122.415
"2368","07/03/2012",121.218
"2369","06/03/2012",118.906
"2370","05/03/2012",122.723
"2371","02/03/2012",124.319
"2372","01/03/2012",122.678
"2373","29/02/2012",120.565
"2374","28/02/2012",121.1
"2375","27/02/2012",119.93
"2376","24/02/2012",121.127
"2377","23/02/2012",120.91
"2378","22/02/2012",121.245
"2379","17/02/2012",121.735
"2380","16/02/2012",121.327
"2381","15/02/2012",120.13
"2382","14/02/2012",119.459
"2383","13/02/2012",120.945
"2384","10/02/2012",117.899
"2385","09/02/2012",120.386
"2386","08/02/2012",121.037
"2387","07/02/2012",121.542
"2388","06/02/2012",119.734
"2389","03/02/2012",119.807
"2390","02/02/2012",118.89
"2391","01/02/2012",118.927
"2392","31/01/2012",116.33
"2393","30/01/2012",115.66
"2394","27/01/2012",116.357
"2395","26/01/2012",116.008
"2396","24/01/2012",115.302
"2397","23/01/2012",115.238
"2398","20/01/2012",114.907
"2399","19/01/2012",114.247
"2400","18/01/2012",114.338
"2401","17/01/2012",111.595
"2402","16/01/2012",110.787
"2403","13/01/2012",109.154
"2404","12/01/2012",110.815
"2405","11/01/2012",111.127
"2406","10/01/2012",110.631
"2407","09/01/2012",109.456
"2408","06/01/2012",108.548
"2409","05/01/2012",108.429
"2410","04/01/2012",109.768
"2411","03/01/2012",109.842
"2412","02/01/2012",107.401
"2413","29/12/2011",104.978
"2414","28/12/2011",104.593
"2415","27/12/2011",107.465
"2416","26/12/2011",107.282
"2417","23/12/2011",107.328
"2418","22/12/2011",106.814
"2419","21/12/2011",105.529
"2420","20/12/2011",105.896
"2421","19/12/2011",102.253
"2422","16/12/2011",104.208
"2423","15/12/2011",105.015
"2424","14/12/2011",105.079
"2425","13/12/2011",106.447
"2426","12/12/2011",107.107
"2427","09/12/2011",108.698
"2428","08/12/2011",107.005
"2429","07/12/2011",109.573
"2430","06/12/2011",111.09
"2431","05/12/2011",109.685
"2432","02/12/2011",107.712
"2433","01/12/2011",108.866
"2434","30/11/2011",106.354
"2435","29/11/2011",103.348
"2436","28/11/2011",104.679
"2437","25/11/2011",102.539
"2438","24/11/2011",103.274
"2439","23/11/2011",102.818
"2440","22/11/2011",104.66
"2441","21/11/2011",105.442
"2442","18/11/2011",106.251
"2443","17/11/2011",106.586
"2444","16/11/2011",109.154
"2445","14/11/2011",109.117
"2446","11/11/2011",109.694
"2447","10/11/2011",107.563
"2448","09/11/2011",107.805
"2449","08/11/2011",111.062
"2450","07/11/2011",110.95
"2451","04/11/2011",110.336
"2452","03/11/2011",109.098
"2453","01/11/2011",108.261
"2454","31/10/2011",109.238
"2455","28/10/2011",112.309
"2456","27/10/2011",111.564
"2457","26/10/2011",107.284
"2458","25/10/2011",105.888
"2459","24/10/2011",106.828
"2460","21/10/2011",103.972
"2461","20/10/2011",101.357
"2462","19/10/2011",103.302
"2463","18/10/2011",103.832
"2464","17/10/2011",101.785
"2465","14/10/2011",103.655
"2466","13/10/2011",102.269
"2467","11/10/2011",101.152
"2468","10/10/2011",100.832
"2469","07/10/2011",96.806
"2470","06/10/2011",98.324
"2471","05/10/2011",95.816
"2472","04/10/2011",95.958
"2473","03/10/2011",95.421
"2474","30/09/2011",98.513
"2475","29/09/2011",101.246
"2476","28/09/2011",100.191
"2477","27/09/2011",101.982
"2478","26/09/2011",101.397
"2479","23/09/2011",100.86
"2480","22/09/2011",100.813
"2481","21/09/2011",105.922
"2482","20/09/2011",106.441
"2483","19/09/2011",108.232
"2484","16/09/2011",108.581
"2485","15/09/2011",106.997
"2486","14/09/2011",106.563
"2487","13/09/2011",105.149
"2488","12/09/2011",106.243
"2489","09/09/2011",106.337
"2490","08/09/2011",109.523
"2491","06/09/2011",107.647
"2492","05/09/2011",104.452
"2493","02/09/2011",107.355
"2494","01/09/2011",110.673
"2495","31/08/2011",107.581
"2496","30/08/2011",105.3
"2497","29/08/2011",104.621
"2498","26/08/2011",101.755
"2499","25/08/2011",100.964
"2500","24/08/2011",102.142
"2501","23/08/2011",102.924
"2502","22/08/2011",99.851
"2503","19/08/2011",99.936
"2504","18/08/2011",101.624
"2505","17/08/2011",105.112
"2506","16/08/2011",103.905
"2507","15/08/2011",104.488
"2508","12/08/2011",102.853
"2509","11/08/2011",101.973
"2510","10/08/2011",98.493
"2511","09/08/2011",97.957
"2512","08/08/2011",92.927
"2513","05/08/2011",101.524
"2514","04/08/2011",100.778
"2515","03/08/2011",107.127
"2516","02/08/2011",109.528
"2517","01/08/2011",112.645
"2518","29/07/2011",113.085
"2519","28/07/2011",112.836
"2520","27/07/2011",111.918
"2521","26/07/2011",114.06
"2522","25/07/2011",115.255
"2523","22/07/2011",115.896
"2524","21/07/2011",116.087
"2525","20/07/2011",113.945
"2526","19/07/2011",113.773
"2527","18/07/2011",113.419
"2528","15/07/2011",114.882
"2529","14/07/2011",115.418
"2530","13/07/2011",117.311
"2531","12/07/2011",115.227
"2532","11/07/2011",116.259
"2533","08/07/2011",118.946
"2534","07/07/2011",120.218
"2535","06/07/2011",121.155
"2536","05/07/2011",121.94
"2537","04/07/2011",123.718
"2538","01/07/2011",123.039
"2539","30/06/2011",120.582
"2540","29/06/2011",120.993
"2541","28/06/2011",120.945
"2542","27/06/2011",118.899
"2543","24/06/2011",118.287
"2544","22/06/2011",119.033
"2545","21/06/2011",119.272
"2546","20/06/2011",118.765
"2547","17/06/2011",118.468
"2548","16/06/2011",118.363
"2549","15/06/2011",119.625
"2550","14/06/2011",121.06
"2551","13/06/2011",120.584
"2552","10/06/2011",121.944
"2553","09/06/2011",123.304
"2554","08/06/2011",122.76
"2555","07/06/2011",123.207
"2556","06/06/2011",122.624
"2557","03/06/2011",124.781
"2558","02/06/2011",125.287
"2559","01/06/2011",123.79
"2560","31/05/2011",126.142
"2561","30/05/2011",124.655
"2562","27/05/2011",125.675
"2563","26/05/2011",125.549
"2564","25/05/2011",123.654
"2565","24/05/2011",123.887
"2566","23/05/2011",122.265
"2567","20/05/2011",122.197
"2568","19/05/2011",121.526
"2569","18/05/2011",123.343
"2570","17/05/2011",124.742
"2571","16/05/2011",122.624
"2572","13/05/2011",123.693
"2573","12/05/2011",125.763
"2574","11/05/2011",124.412
"2575","10/05/2011",126.977
"2576","09/05/2011",126.802
"2577","06/05/2011",126.647
"2578","05/05/2011",124.956
"2579","04/05/2011",124.917
"2580","03/05/2011",126.083
"2581","02/05/2011",128.687
"2582","29/04/2011",130.145
"2583","28/04/2011",129.601
"2584","27/04/2011",130.203
"2585","26/04/2011",131.972
"2586","25/04/2011",131.855
"2587","20/04/2011",132.438
"2588","19/04/2011",130.65
"2589","18/04/2011",129.62
"2590","15/04/2011",132.185
"2591","14/04/2011",130.883
"2592","13/04/2011",131.505
"2593","12/04/2011",132.224
"2594","11/04/2011",135.093
"2595","08/04/2011",136.012
"2596","07/04/2011",136.853
"2597","06/04/2011",136.774
"2598","05/04/2011",138.782
"2599","04/04/2011",138.376
"2600","01/04/2011",137.714
"2601","31/03/2011",135.864
"2602","30/03/2011",134.994
"2603","29/03/2011",134.024
"2604","28/03/2011",133.51
"2605","25/03/2011",134.954
"2606","24/03/2011",134.677
"2607","23/03/2011",135.053
"2608","22/03/2011",134.311
"2609","21/03/2011",132.739
"2610","18/03/2011",133.728
"2611","17/03/2011",131.482
"2612","16/03/2011",131.532
"2613","15/03/2011",133.728
"2614","14/03/2011",134.282
"2615","11/03/2011",133.035
"2616","10/03/2011",131.749
"2617","09/03/2011",134.153
"2618","04/03/2011",136.121
"2619","03/03/2011",136.062
"2620","02/03/2011",134.361
"2621","01/03/2011",132.076
"2622","28/02/2011",134.915
"2623","25/02/2011",134.104
"2624","24/02/2011",133.668
"2625","23/02/2011",133.925
"2626","22/02/2011",133.223
"2627","21/02/2011",134.885
"2628","18/02/2011",136.438
"2629","17/02/2011",135.736
"2630","16/02/2011",135.706
"2631","15/02/2011",132.956
"2632","14/02/2011",133.197
"2633","11/02/2011",131.594
"2634","10/02/2011",129.511
"2635","09/02/2011",128.76
"2636","08/02/2011",131.955
"2637","07/02/2011",130.993
"2638","04/02/2011",130.533
"2639","03/02/2011",133.867
"2640","02/02/2011",133.777
"2641","01/02/2011",136.431
"2642","31/01/2011",133.347
"2643","28/01/2011",133.918
"2644","27/01/2011",136.782
"2645","26/01/2011",138.234
"2646","24/01/2011",139.906
"2647","21/01/2011",139.105
"2648","20/01/2011",139.966
"2649","19/01/2011",140.978
"2650","18/01/2011",143.221
"2651","17/01/2011",142.19
"2652","14/01/2011",143.241
"2653","13/01/2011",142.63
"2654","12/01/2011",144.724
"2655","11/01/2011",142.54
"2656","10/01/2011",141.649
"2657","07/01/2011",141.248
"2658","06/01/2011",142.67
"2659","05/01/2011",143.622
"2660","04/01/2011",142.61
"2661","03/01/2011",141.479
"2662","30/12/2010",140.007
"2663","29/12/2010",140.087
"2664","28/12/2010",138.324
"2665","27/12/2010",137.603
"2666","23/12/2010",138.905
"2667","22/12/2010",138.815
"2668","21/12/2010",138.805
"2669","20/12/2010",136.922
"2670","17/12/2010",138.214
"2671","16/12/2010",136.642
"2672","15/12/2010",137.833
"2673","14/12/2010",139.806
"2674","13/12/2010",140.866
"2675","10/12/2010",139.236
"2676","09/12/2010",138.39
"2677","08/12/2010",138.787
"2678","07/12/2010",140.764
"2679","06/12/2010",141.783
"2680","03/12/2010",142.598
"2681","02/12/2010",141.997
"2682","01/12/2010",141.865
"2683","30/11/2010",138.889
"2684","29/11/2010",139.215
"2685","26/11/2010",139.684
"2686","25/11/2010",142.15
"2687","24/11/2010",142.884
"2688","23/11/2010",139.011
"2689","22/11/2010",142.659
"2690","19/11/2010",145.309
"2691","18/11/2010",145.125
"2692","17/11/2010",142.965
"2693","16/11/2010",141.844
"2694","12/11/2010",144.636
"2695","11/11/2010",146.521
"2696","10/11/2010",147.245
"2697","09/11/2010",147.143
"2698","08/11/2010",149.813
"2699","05/11/2010",149.691
"2700","04/11/2010",150.343
"2701","03/11/2010",148.59
"2702","01/11/2010",147.245
"2703","29/10/2010",145.818
"2704","28/10/2010",145.105
"2705","27/10/2010",145.411
"2706","26/10/2010",146.155
"2707","25/10/2010",143.882
"2708","22/10/2010",143.454
"2709","21/10/2010",144.799
"2710","20/10/2010",145.696
"2711","19/10/2010",144.066
"2712","18/10/2010",148.081
"2713","15/10/2010",149.079
"2714","14/10/2010",148.651
"2715","13/10/2010",148.875
"2716","11/10/2010",147
"2717","08/10/2010",146.876
"2718","07/10/2010",145.217
"2719","06/10/2010",146.503
"2720","05/10/2010",148.193
"2721","04/10/2010",146.202
"2722","01/10/2010",146.389
"2723","30/09/2010",144.388
"2724","29/09/2010",144.512
"2725","28/09/2010",144.543
"2726","27/09/2010",143.403
"2727","24/09/2010",142.749
"2728","23/09/2010",143.465
"2729","22/09/2010",143.06
"2730","21/09/2010",141.339
"2731","20/09/2010",142.48
"2732","17/09/2010",139.888
"2733","16/09/2010",141.391
"2734","15/09/2010",142.21
"2735","14/09/2010",141.464
"2736","13/09/2010",142.169
"2737","10/09/2010",139.846
"2738","09/09/2010",138.986
"2739","08/09/2010",138.892
"2740","06/09/2010",139.359
"2741","03/09/2010",138.955
"2742","02/09/2010",139.639
"2743","01/09/2010",140.634
"2744","31/08/2010",136.311
"2745","30/08/2010",134.579
"2746","27/08/2010",137.368
"2747","26/08/2010",133.356
"2748","25/08/2010",135.803
"2749","24/08/2010",136.954
"2750","23/08/2010",138.436
"2751","20/08/2010",140.365
"2752","19/08/2010",140.51
"2753","18/08/2010",142.19
"2754","17/08/2010",142.666
"2755","16/08/2010",141.084
"2756","13/08/2010",139.481
"2757","12/08/2010",139.206
"2758","11/08/2010",138.763
"2759","10/08/2010",142.297
"2760","09/08/2010",143.162
"2761","06/08/2010",144.249
"2762","05/08/2010",145.156
"2763","04/08/2010",144.681
"2764","03/08/2010",144.101
"2765","02/08/2010",145.177
"2766","30/07/2010",143.067
"2767","29/07/2010",141.991
"2768","28/07/2010",141.432
"2769","27/07/2010",141.738
"2770","26/07/2010",140.979
"2771","23/07/2010",141.042
"2772","22/07/2010",139.86
"2773","21/07/2010",136.759
"2774","20/07/2010",136.917
"2775","19/07/2010",134.417
"2776","16/07/2010",132.497
"2777","15/07/2010",135.134
"2778","14/07/2010",134.881
"2779","13/07/2010",135.24
"2780","12/07/2010",134.111
"2781","08/07/2010",135.24
"2782","07/07/2010",134.913
"2783","06/07/2010",132.286
"2784","05/07/2010",129.765
"2785","02/07/2010",130.714
"2786","01/07/2010",130.598
"2787","30/06/2010",129.607
"2788","29/06/2010",132.191
"2789","28/06/2010",137.265
"2790","25/06/2010",138.911
"2791","24/06/2010",136.822
"2792","23/06/2010",139.46
"2793","22/06/2010",138.594
"2794","21/06/2010",139.016
"2795","18/06/2010",137.497
"2796","17/06/2010",138.236
"2797","16/06/2010",138.805
"2798","15/06/2010",138.151
"2799","14/06/2010",135.913
"2800","11/06/2010",136.417
"2801","10/06/2010",135.153
"2802","09/06/2010",131.833
"2803","08/06/2010",132.636
"2804","07/06/2010",131.19
"2805","04/06/2010",132.154
"2806","02/06/2010",135.795
"2807","01/06/2010",132.797
"2808","31/05/2010",134.832
"2809","28/05/2010",132.797
"2810","27/05/2010",133.429
"2811","26/05/2010",127.935
"2812","25/05/2010",127.335
"2813","24/05/2010",128.609
"2814","21/05/2010",129.509
"2815","20/05/2010",125
"2816","19/05/2010",128.309
"2817","18/05/2010",130.998
"2818","17/05/2010",135.41
"2819","14/05/2010",136.395
"2820","13/05/2010",139.576
"2821","12/05/2010",140.615
"2822","11/05/2010",138.687
"2823","10/05/2010",141.471
"2824","07/05/2010",135.153
"2825","06/05/2010",136.866
"2826","05/05/2010",140.561
"2827","04/05/2010",140.079
"2828","03/05/2010",145.359
"2829","30/04/2010",146.076
"2830","29/04/2010",146.933
"2831","28/04/2010",143.935
"2832","27/04/2010",143.463
"2833","26/04/2010",148.754
"2834","23/04/2010",150.253
"2835","22/04/2010",150.146
"2836","20/04/2010",150.103
"2837","19/04/2010",149.525
"2838","16/04/2010",150.424
"2839","15/04/2010",152.823
"2840","14/04/2010",154.515
"2841","13/04/2010",153.68
"2842","12/04/2010",153.17
"2843","09/04/2010",155.069
"2844","08/04/2010",156.077
"2845","07/04/2010",153.984
"2846","06/04/2010",154.494
"2847","05/04/2010",155.036
"2848","01/04/2010",154.472
"2849","31/03/2010",153.214
"2850","30/03/2010",152.226
"2851","29/03/2010",152.476
"2852","26/03/2010",149.59
"2853","25/03/2010",148.831
"2854","24/03/2010",150.089
"2855","23/03/2010",151.326
"2856","22/03/2010",150.762
"2857","19/03/2010",150.024
"2858","18/03/2010",152.194
"2859","17/03/2010",152.346
"2860","16/03/2010",152.866
